Branch;Employee name;End node ID;End node level;Hide previous levels;Is excessive span;Is manager?;Manager name;Org Name;Path;Start node ID;Start node level;Team;Curve;Curve (demo);Headcount;Number of reports;P1;P1 (Alt);P1 (param);P2;P2 (Alt);P2 (param);Sigmoid Function;Sigmoid Function (demo);T;T2;Top line direct reports
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,06008665;9,93991335;1;;9;3;3;10;2;2;0,93991335;0,93991335;2,75;26,75;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,047425873;9,952574127;1;;9;3;3;10;2;2;0,952574127;0,952574127;3;27;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,037326887;9,962673113;1;;9;3;3;10;2;2;0,962673113;0,962673113;3,25;27,25;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,029312231;9,970687769;1;;9;3;3;10;2;2;0,970687769;0,970687769;3,5;27,5;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,02297737;9,97702263;1;;9;3;3;10;2;2;0,97702263;0,97702263;3,75;27,75;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,01798621;9,98201379;1;;9;3;3;10;2;2;0,98201379;0,98201379;4;28;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,014063627;9,985936373;1;;9;3;3;10;2;2;0,985936373;0,985936373;4,25;28,25;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,010986943;9,989013057;1;;9;3;3;10;2;2;0,989013057;0,989013057;4,5;28,5;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,008577485;9,991422515;1;;9;3;3;10;2;2;0,991422515;0,991422515;4,75;28,75;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,006692851;9,993307149;1;;9;3;3;10;2;2;0,993307149;0,993307149;5;29;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,005220126;9,994779874;1;;9;3;3;10;2;2;0,994779874;0,994779874;5,25;29,25;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,004070138;9,995929862;1;;9;3;3;10;2;2;0,995929862;0,995929862;5,5;29,5;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,003172683;9,996827317;1;;9;3;3;10;2;2;0,996827317;0,996827317;5,75;29,75;5
Level 3 (7) - Level 4 (14);Silvan Russi;14;4;SHOW;;FALSE;Dianne Rustich;Global BI Team;-4-7-14--;7;3;Team A;2,002472623;9,997527377;1;;9;3;3;10;2;2;0,997527377;0,997527377;6;30;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,998763688;1;;10;4;4;9,5;4;4;0,002472623;0,002472623;-6;18;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,998413659;1;;10;4;4;9,5;4;4;0,003172683;0,003172683;-5,75;18,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,997964931;1;;10;4;4;9,5;4;4;0,004070138;0,004070138;-5,5;18,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,997389937;1;;10;4;4;9,5;4;4;0,005220126;0,005220126;-5,25;18,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,996653575;1;;10;4;4;9,5;4;4;0,006692851;0,006692851;-5;19;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,995711257;1;;10;4;4;9,5;4;4;0,008577485;0,008577485;-4,75;19,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,994506529;1;;10;4;4;9,5;4;4;0,010986943;0,010986943;-4,5;19,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,992968186;1;;10;4;4;9,5;4;4;0,014063627;0,014063627;-4,25;19,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,991006895;1;;10;4;4;9,5;4;4;0,01798621;0,01798621;-4;20;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,988511315;1;;10;4;4;9,5;4;4;0,02297737;0,02297737;-3,75;20,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,985343885;1;;10;4;4;9,5;4;4;0,029312231;0,029312231;-3,5;20,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,981336556;1;;10;4;4;9,5;4;4;0,037326887;0,037326887;-3,25;20,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,976287063;1;;10;4;4;9,5;4;4;0,047425873;0,047425873;-3;21;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,969956675;1;;10;4;4;9,5;4;4;0,06008665;0,06008665;-2,75;21,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,96207091;1;;10;4;4;9,5;4;4;0,07585818;0,07585818;-2,5;21,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,952325268;1;;10;4;4;9,5;4;4;0,095349465;0,095349465;-2,25;21,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,940398539;1;;10;4;4;9,5;4;4;0,119202922;0,119202922;-2;22;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,925976401;1;;10;4;4;9,5;4;4;0,148047198;0,148047198;-1,75;22,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,908787238;1;;10;4;4;9,5;4;4;0,182425524;0,182425524;-1,5;22,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,888649931;1;;10;4;4;9,5;4;4;0,222700139;0,222700139;-1,25;22,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,865529289;1;;10;4;4;9,5;4;4;0,268941421;0,268941421;-1;23;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,83958935;1;;10;4;4;9,5;4;4;0,320821301;0,320821301;-0,75;23,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,811229666;1;;10;4;4;9,5;4;4;0,377540669;0,377540669;-0,5;23,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,78108825;1;;10;4;4;9,5;4;4;0,437823499;0,437823499;-0,25;23,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,75;1;;10;4;4;9,5;4;4;0,5;0,5;0;24;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,71891175;1;;10;4;4;9,5;4;4;0,562176501;0,562176501;0,25;24,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,688770334;1;;10;4;4;9,5;4;4;0,622459331;0,622459331;0,5;24,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,66041065;1;;10;4;4;9,5;4;4;0,679178699;0,679178699;0,75;24,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,634470711;1;;10;4;4;9,5;4;4;0,731058579;0,731058579;1;25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,611350069;1;;10;4;4;9,5;4;4;0,777299861;0,777299861;1,25;25,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,591212762;1;;10;4;4;9,5;4;4;0,817574476;0,817574476;1,5;25,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,574023599;1;;10;4;4;9,5;4;4;0,851952802;0,851952802;1,75;25,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,559601461;1;;10;4;4;9,5;4;4;0,880797078;0,880797078;2;26;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,547674732;1;;10;4;4;9,5;4;4;0,904650535;0,904650535;2,25;26,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,53792909;1;;10;4;4;9,5;4;4;0,92414182;0,92414182;2,5;26,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,530043325;1;;10;4;4;9,5;4;4;0,93991335;0,93991335;2,75;26,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,523712937;1;;10;4;4;9,5;4;4;0,952574127;0,952574127;3;27;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,518663444;1;;10;4;4;9,5;4;4;0,962673113;0,962673113;3,25;27,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,514656115;1;;10;4;4;9,5;4;4;0,970687769;0,970687769;3,5;27,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,511488685;1;;10;4;4;9,5;4;4;0,97702263;0,97702263;3,75;27,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,508993105;1;;10;4;4;9,5;4;4;0,98201379;0,98201379;4;28;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,507031814;1;;10;4;4;9,5;4;4;0,985936373;0,985936373;4,25;28,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,505493471;1;;10;4;4;9,5;4;4;0,989013057;0,989013057;4,5;28,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,504288743;1;;10;4;4;9,5;4;4;0,991422515;0,991422515;4,75;28,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,503346425;1;;10;4;4;9,5;4;4;0,993307149;0,993307149;5;29;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,502610063;1;;10;4;4;9,5;4;4;0,994779874;0,994779874;5,25;29,25;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,502035069;1;;10;4;4;9,5;4;4;0,995929862;0,995929862;5,5;29,5;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,501586341;1;;10;4;4;9,5;4;4;0,996827317;0,996827317;5,75;29,75;5
Level 3 (9) - Level 4 (10);Ferguson Sebert;10;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-10--;9;3;Team A;4;9,501236312;1;;10;4;4;9,5;4;4;0,997527377;0,997527377;6;30;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,002472623;10,00123631;1;;10;4;4;10,5;5;5;0,002472623;0,002472623;-6;18;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,003172683;10,00158634;1;;10;4;4;10,5;5;5;0,003172683;0,003172683;-5,75;18,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,004070138;10,00203507;1;;10;4;4;10,5;5;5;0,004070138;0,004070138;-5,5;18,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,005220126;10,00261006;1;;10;4;4;10,5;5;5;0,005220126;0,005220126;-5,25;18,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,006692851;10,00334643;1;;10;4;4;10,5;5;5;0,006692851;0,006692851;-5;19;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,008577485;10,00428874;1;;10;4;4;10,5;5;5;0,008577485;0,008577485;-4,75;19,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,010986943;10,00549347;1;;10;4;4;10,5;5;5;0,010986943;0,010986943;-4,5;19,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,014063627;10,00703181;1;;10;4;4;10,5;5;5;0,014063627;0,014063627;-4,25;19,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,01798621;10,00899311;1;;10;4;4;10,5;5;5;0,01798621;0,01798621;-4;20;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,02297737;10,01148869;1;;10;4;4;10,5;5;5;0,02297737;0,02297737;-3,75;20,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,029312231;10,01465612;1;;10;4;4;10,5;5;5;0,029312231;0,029312231;-3,5;20,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,037326887;10,01866344;1;;10;4;4;10,5;5;5;0,037326887;0,037326887;-3,25;20,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,047425873;10,02371294;1;;10;4;4;10,5;5;5;0,047425873;0,047425873;-3;21;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,06008665;10,03004333;1;;10;4;4;10,5;5;5;0,06008665;0,06008665;-2,75;21,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,07585818;10,03792909;1;;10;4;4;10,5;5;5;0,07585818;0,07585818;-2,5;21,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,095349465;10,04767473;1;;10;4;4;10,5;5;5;0,095349465;0,095349465;-2,25;21,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,119202922;10,05960146;1;;10;4;4;10,5;5;5;0,119202922;0,119202922;-2;22;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,148047198;10,0740236;1;;10;4;4;10,5;5;5;0,148047198;0,148047198;-1,75;22,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,182425524;10,09121276;1;;10;4;4;10,5;5;5;0,182425524;0,182425524;-1,5;22,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,222700139;10,11135007;1;;10;4;4;10,5;5;5;0,222700139;0,222700139;-1,25;22,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,268941421;10,13447071;1;;10;4;4;10,5;5;5;0,268941421;0,268941421;-1;23;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,320821301;10,16041065;1;;10;4;4;10,5;5;5;0,320821301;0,320821301;-0,75;23,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,377540669;10,18877033;1;;10;4;4;10,5;5;5;0,377540669;0,377540669;-0,5;23,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,437823499;10,21891175;1;;10;4;4;10,5;5;5;0,437823499;0,437823499;-0,25;23,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,5;10,25;1;;10;4;4;10,5;5;5;0,5;0,5;0;24;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,562176501;10,28108825;1;;10;4;4;10,5;5;5;0,562176501;0,562176501;0,25;24,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,622459331;10,31122967;1;;10;4;4;10,5;5;5;0,622459331;0,622459331;0,5;24,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,679178699;10,33958935;1;;10;4;4;10,5;5;5;0,679178699;0,679178699;0,75;24,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,731058579;10,36552929;1;;10;4;4;10,5;5;5;0,731058579;0,731058579;1;25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,777299861;10,38864993;1;;10;4;4;10,5;5;5;0,777299861;0,777299861;1,25;25,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,817574476;10,40878724;1;;10;4;4;10,5;5;5;0,817574476;0,817574476;1,5;25,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,851952802;10,4259764;1;;10;4;4;10,5;5;5;0,851952802;0,851952802;1,75;25,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,880797078;10,44039854;1;;10;4;4;10,5;5;5;0,880797078;0,880797078;2;26;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,904650535;10,45232527;1;;10;4;4;10,5;5;5;0,904650535;0,904650535;2,25;26,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,92414182;10,46207091;1;;10;4;4;10,5;5;5;0,92414182;0,92414182;2,5;26,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,93991335;10,46995668;1;;10;4;4;10,5;5;5;0,93991335;0,93991335;2,75;26,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,952574127;10,47628706;1;;10;4;4;10,5;5;5;0,952574127;0,952574127;3;27;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,962673113;10,48133656;1;;10;4;4;10,5;5;5;0,962673113;0,962673113;3,25;27,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,970687769;10,48534389;1;;10;4;4;10,5;5;5;0,970687769;0,970687769;3,5;27,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,97702263;10,48851132;1;;10;4;4;10,5;5;5;0,97702263;0,97702263;3,75;27,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,98201379;10,4910069;1;;10;4;4;10,5;5;5;0,98201379;0,98201379;4;28;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,985936373;10,49296819;1;;10;4;4;10,5;5;5;0,985936373;0,985936373;4,25;28,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,989013057;10,49450653;1;;10;4;4;10,5;5;5;0,989013057;0,989013057;4,5;28,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,991422515;10,49571126;1;;10;4;4;10,5;5;5;0,991422515;0,991422515;4,75;28,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,993307149;10,49665358;1;;10;4;4;10,5;5;5;0,993307149;0,993307149;5;29;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,994779874;10,49738994;1;;10;4;4;10,5;5;5;0,994779874;0,994779874;5,25;29,25;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,995929862;10,49796493;1;;10;4;4;10,5;5;5;0,995929862;0,995929862;5,5;29,5;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,996827317;10,49841366;1;;10;4;4;10,5;5;5;0,996827317;0,996827317;5,75;29,75;5
Level 3 (9) - Level 4 (11);Halette Planks;11;4;SHOW;;FALSE;Eveline Cullivan;Global BI Team;-4-9-11--;9;3;Team A;4,997527377;10,49876369;1;;10;4;4;10,5;5;5;0,997527377;0,997527377;6;30;5
Level 3 (21) - Level 4 (26);Goran Deakan;26;4;SHOW;;FALSE;Chas Phythien;Global BI Team;-25-21-26--;21;3;Team C;13,99134582;10,00370894;1;;10;14;14;11,5;10,5;10,5;0,002472623;0,002472623;-6;18;5
