Branch;Employee name;End node ID;End node level;Manager name;Org Name;Path;Start node ID;Start node level;Team;Number of reports;P1;P1 (Alt);P2;P2 (Alt);T;T2;Top line direct reports
Level 3 (46) - Level 4 (44);Gideon Halson;44;4;Jacqueline Rylands;Global BI Team;-54-46-44--;46;3;Team E;;15;29;14;23,5;4;28;5
Level 3 (46) - Level 4 (44);Gideon Halson;44;4;Jacqueline Rylands;Global BI Team;-54-46-44--;46;3;Team E;;15;29;14;23,5;4,25;28,25;5
Level 3 (46) - Level 4 (44);Gideon Halson;44;4;Jacqueline Rylands;Global BI Team;-54-46-44--;46;3;Team E;;15;29;14;23,5;4,5;28,5;5
Level 3 (46) - Level 4 (44);Gideon Halson;44;4;Jacqueline Rylands;Global BI Team;-54-46-44--;46;3;Team E;;15;29;14;23,5;4,75;28,75;5
Level 3 (46) - Level 4 (44);Gideon Halson;44;4;Jacqueline Rylands;Global BI Team;-54-46-44--;46;3;Team E;;15;29;14;23,5;5;29;5
Level 3 (46) - Level 4 (44);Gideon Halson;44;4;Jacqueline Rylands;Global BI Team;-54-46-44--;46;3;Team E;;15;29;14;23,5;5,25;29,25;5
Level 3 (46) - Level 4 (44);Gideon Halson;44;4;Jacqueline Rylands;Global BI Team;-54-46-44--;46;3;Team E;;15;29;14;23,5;5,5;29,5;5
Level 3 (46) - Level 4 (44);Gideon Halson;44;4;Jacqueline Rylands;Global BI Team;-54-46-44--;46;3;Team E;;15;29;14;23,5;5,75;29,75;5
Level 3 (46) - Level 4 (44);Gideon Halson;44;4;Jacqueline Rylands;Global BI Team;-54-46-44--;46;3;Team E;;15;29;14;23,5;6;30;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-6;18;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-5,75;18,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-5,5;18,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-5,25;18,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-5;19;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-4,75;19,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-4,5;19,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-4,25;19,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-4;20;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-3,75;20,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-3,5;20,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-3,25;20,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-3;21;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-2,75;21,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-2,5;21,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-2,25;21,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-2;22;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-1,75;22,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-1,5;22,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-1,25;22,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-1;23;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-0,75;23,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-0,5;23,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;-0,25;23,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;0;24;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;0,25;24,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;0,5;24,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;0,75;24,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;1;25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;1,25;25,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;1,5;25,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;1,75;25,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;2;26;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;2,25;26,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;2,5;26,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;2,75;26,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;3;27;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;3,25;27,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;3,5;27,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;3,75;27,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;4;28;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;4,25;28,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;4,5;28,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;4,75;28,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;5;29;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;5,25;29,25;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;5,5;29,5;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;5,75;29,75;5
Level 3 (46) - Level 4 (48);Julita Pearl;48;4;Jacqueline Rylands;Global BI Team;-54-46-48--;46;3;Team E;;15;29;15;24,5;6;30;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-6;18;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-5,75;18,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-5,5;18,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-5,25;18,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-5;19;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-4,75;19,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-4,5;19,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-4,25;19,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-4;20;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-3,75;20,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-3,5;20,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-3,25;20,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-3;21;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-2,75;21,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-2,5;21,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-2,25;21,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-2;22;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-1,75;22,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-1,5;22,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-1,25;22,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-1;23;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-0,75;23,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-0,5;23,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;-0,25;23,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;0;24;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;0,25;24,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;0,5;24,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;0,75;24,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;1;25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;1,25;25,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;1,5;25,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;1,75;25,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;2;26;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;2,25;26,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;2,5;26,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;2,75;26,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;3;27;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;3,25;27,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;3,5;27,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;3,75;27,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;4;28;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;4,25;28,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;4,5;28,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;4,75;28,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;5;29;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;5,25;29,25;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;5,5;29,5;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;5,75;29,75;5
Level 3 (46) - Level 4 (50);Renee Beckson;50;4;Jacqueline Rylands;Global BI Team;-54-46-50--;46;3;Team E;;15;29;16;25,5;6;30;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-6;18;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-5,75;18,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-5,5;18,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-5,25;18,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-5;19;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-4,75;19,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-4,5;19,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-4,25;19,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-4;20;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-3,75;20,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-3,5;20,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-3,25;20,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-3;21;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-2,75;21,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-2,5;21,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-2,25;21,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-2;22;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-1,75;22,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-1,5;22,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-1,25;22,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-1;23;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-0,75;23,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-0,5;23,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;-0,25;23,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;0;24;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;0,25;24,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;0,5;24,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;0,75;24,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;1;25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;1,25;25,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;1,5;25,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;1,75;25,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;2;26;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;2,25;26,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;2,5;26,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;2,75;26,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;3;27;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;3,25;27,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;3,5;27,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;3,75;27,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;4;28;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;4,25;28,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;4,5;28,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;4,75;28,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;5;29;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;5,25;29,25;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;5,5;29,5;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;5,75;29,75;5
Level 3 (46) - Level 4 (52);Sheila-kathryn Leyre;52;4;Jacqueline Rylands;Global BI Team;-54-46-52--;46;3;Team E;;15;29;17;26,5;6;30;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-6;18;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-5,75;18,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-5,5;18,5;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-5,25;18,75;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-5;19;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-4,75;19,25;5
Level 3 (51) - Level 4 (47);Jerrie Deny;47;4;Rock Oglevie;Global BI Team;-54-51-47--;51;3;Team E;;16;30;15,5;29,5;-4,5;19,5;5
